recommender,TopK,shrink,MAP
ItemKNNCFRecommender,342,140,0.0028069018725486554
ItemKNNCFRecommender,291,165,0.0028430802995094216
ItemKNNCFRecommender,210,41,0.0025183658539584155
ItemKNNCFRecommender,356,129,0.0028176754822765646
ItemKNNCFRecommender,325,174,0.002840306210271351
ItemKNNCFRecommender,306,192,0.00283410485288874
ItemKNNCFRecommender,380,150,0.002823515670146188
ItemKNNCFRecommender,266,191,0.0028113050668240437
ItemKNNCFRecommender,320,183,0.002823684728216098
ItemKNNCFRecommender,349,169,0.0028298784011409855
ItemKNNCFRecommender,273,157,0.002792432038655895
ItemKNNCFRecommender,295,192,0.0028463923007881167
ItemKNNCFRecommender,331,86,0.0026994193623744345
ItemKNNCFRecommender,241,176,0.002782157918679995
ItemKNNCFRecommender,446,167,0.002812719007045109
ItemKNNCFRecommender,310,198,0.002843157144086655
ItemKNNCFRecommender,315,186,0.0028286104656166607
ItemKNNCFRecommender,411,200,0.0028042276812609876
ItemKNNCFRecommender,384,194,0.0028390997504088114
ItemKNNCFRecommender,335,182,0.002814893708580771
ItemKNNCFRecommender,285,187,0.0028270889429874704
ItemKNNCFRecommender,371,113,0.0027933003823786147
ItemKNNCFRecommender,271,161,0.0028010078934749714
ItemKNNCFRecommender,353,177,0.0028218558272779777
ItemKNNCFRecommender,303,144,0.0028198886061008423
ItemKNNCFRecommender,296,192,0.0028467457858433833
ItemKNNCFRecommender,323,195,0.0028439409587744198
ItemKNNCFRecommender,258,189,0.0027969504997971298
ItemKNNCFRecommender,285,196,0.002850142316157033
ItemKNNCFRecommender,226,200,0.0027449881966729373
ItemKNNCFRecommender,342,172,0.0028306852692019206
ItemKNNCFRecommender,319,181,0.0028325833302595485
ItemKNNCFRecommender,284,195,0.0028521018528764454
ItemKNNCFRecommender,281,185,0.0028224628994381116
ItemKNNCFRecommender,367,151,0.0028279034955061275
ItemKNNCFRecommender,255,195,0.0028287411013979574
ItemKNNCFRecommender,279,189,0.0028260131189062235
ItemKNNCFRecommender,307,161,0.0028308543272718306
ItemKNNCFRecommender,334,196,0.002845370267910932
ItemKNNCFRecommender,354,179,0.0028257287939704645
ItemKNNCFRecommender,391,200,0.0027956287730687406
ItemKNNCFRecommender,290,168,0.0028432109352907156
ItemKNNCFRecommender,372,185,0.0028210259058438747
ItemKNNCFRecommender,413,158,0.002789381308939789
ItemKNNCFRecommender,319,173,0.0028454394280304405
ItemKNNCFRecommender,297,192,0.002841635621457464
ItemKNNCFRecommender,298,190,0.0028413897188103213
ItemKNNCFRecommender,263,196,0.0028137026176336785
ItemKNNCFRecommender,310,193,0.0028424348050606753
ItemKNNCFRecommender,337,182,0.0028152702470092064
ItemKNNCFRecommender,287,196,0.0028528626141910403
ItemKNNCFRecommender,276,177,0.002810244611658244
ItemKNNCFRecommender,245,139,0.002776932487428227
ItemKNNCFRecommender,228,197,0.0027483463046979704
ItemKNNCFRecommender,346,187,0.002816422915667685
ItemKNNCFRecommender,289,193,0.00284374884733134
ItemKNNCFRecommender,313,200,0.0028431340907134855
ItemKNNCFRecommender,326,190,0.0028316535108750423
ItemKNNCFRecommender,299,196,0.002859916946380927
ItemKNNCFRecommender,305,184,0.002826082279025732
ItemKNNCFRecommender,271,59,0.00265488024541084
ItemKNNCFRecommender,360,197,0.002832591014717271
ItemKNNCFRecommender,285,146,0.002823869155201454
ItemKNNCFRecommender,388,117,0.00278598477862614
ItemKNNCFRecommender,328,188,0.0028236309370120354
ItemKNNCFRecommender,296,195,0.002861799638523108
ItemKNNCFRecommender,315,200,0.0028447478268353553
ItemKNNCFRecommender,262,195,0.002818758990815536
ItemKNNCFRecommender,298,97,0.0027224343132553805
ItemKNNCFRecommender,251,179,0.0028107671547834214
ItemKNNCFRecommender,278,154,0.0028112820134508732
ItemKNNCFRecommender,347,166,0.0028352114148008775
ItemKNNCFRecommender,375,195,0.002850588014704976
ItemKNNCFRecommender,378,184,0.002818705199611472
ItemKNNCFRecommender,404,190,0.0027946067401915563
ItemKNNCFRecommender,288,195,0.002852493760220328
ItemKNNCFRecommender,293,197,0.0028528088229869786
ItemKNNCFRecommender,292,192,0.0028437565317890635
ItemKNNCFRecommender,305,127,0.0027918557043266545
ItemKNNCFRecommender,269,187,0.0027989791966360512
ItemKNNCFRecommender,335,195,0.002848597740154671
ItemKNNCFRecommender,362,171,0.002848966594125384
ItemKNNCFRecommender,377,200,0.0028388769011348384
ItemKNNCFRecommender,89,175,0.0027317939827622225
ItemKNNCFRecommender,321,30,0.002559708236509164
ItemKNNCFRecommender,285,196,0.002850142316157033
ItemKNNCFRecommender,297,194,0.00286045485842155
ItemKNNCFRecommender,303,190,0.0028389153234234543
ItemKNNCFRecommender,295,193,0.0028556059655982183
ItemKNNCFRecommender,291,184,0.0028137333554645702
ItemKNNCFRecommender,278,191,0.0028230008114787345
ItemKNNCFRecommender,312,187,0.002825490575781047
ItemKNNCFRecommender,301,159,0.0028271273652760854
ItemKNNCFRecommender,265,180,0.0027826881462628935
ItemKNNCFRecommender,293,200,0.002853239152619477
ItemKNNCFRecommender,297,200,0.002853377472858495
ItemKNNCFRecommender,295,200,0.0028578651961688357
ItemKNNCFRecommender,293,200,0.002853239152619477
ItemKNNCFRecommender,296,200,0.0028552601650006755
ItemKNNCFRecommender,295,200,0.0028578651961688357
ItemKNNCFRecommender,276,200,0.0028348579297456135
ItemKNNCFRecommender,312,192,0.0028316842487059357
ItemKNNCFRecommender,325,200,0.002841919946393222
ItemKNNCFRecommender,300,197,0.0028501500006147557
ItemKNNCFRecommender,256,192,0.0028035745023545183
ItemKNNCFRecommender,293,197,0.0028528088229869786
ItemKNNCFRecommender,271,200,0.0028347810851683817
ItemKNNCFRecommender,296,197,0.0028535388464706814
ItemKNNCFRecommender,309,188,0.0028252446731339047
ItemKNNCFRecommender,321,163,0.0028642586649945266
ItemKNNCFRecommender,333,165,0.0028450167828556645
ItemKNNCFRecommender,318,162,0.002836932733330872
ItemKNNCFRecommender,300,154,0.002831507506178302
ItemKNNCFRecommender,343,193,0.0028332903003700813
ItemKNNCFRecommender,327,150,0.002821632978004006
ItemKNNCFRecommender,283,200,0.0028411207627900108
ItemKNNCFRecommender,295,194,0.0028568739011225444
ItemKNNCFRecommender,312,194,0.002851579309751268
ItemKNNCFRecommender,298,187,0.0028372401116398003
ItemKNNCFRecommender,277,190,0.002826013118906224
ItemKNNCFRecommender,305,200,0.0028498272533903817
ItemKNNCFRecommender,354,167,0.0028387770031844364
ItemKNNCFRecommender,320,196,0.002846415354161286
ItemKNNCFRecommender,292,193,0.002852970196599165
ItemKNNCFRecommender,308,170,0.0028446248755117825
ItemKNNCFRecommender,291,192,0.0028437565317890635
ItemKNNCFRecommender,295,197,0.002857381075332275
ItemKNNCFRecommender,282,197,0.002848897434005877
ItemKNNCFRecommender,300,80,0.0026942246689535595
ItemKNNCFRecommender,266,158,0.0027915175881868355
ItemKNNCFRecommender,318,197,0.0028463846163303934
ItemKNNCFRecommender,297,200,0.002853377472858495
ItemKNNCFRecommender,481,189,0.002808684666740435
ItemKNNCFRecommender,306,162,0.002840536744003047
ItemKNNCFRecommender,276,194,0.002836502403698375
ItemKNNCFRecommender,293,200,0.002853239152619477
ItemKNNCFRecommender,286,200,0.0028398912495543006
ItemKNNCFRecommender,160,196,0.002650692215951705
ItemKNNCFRecommender,297,193,0.0028507724416903337
ItemKNNCFRecommender,310,197,0.002843264726494779
ItemKNNCFRecommender,331,184,0.002816638080483935
ItemKNNCFRecommender,317,200,0.002844286759371964
ItemKNNCFRecommender,284,189,0.002829163746572731
ItemKNNCFRecommender,298,193,0.0028505034856700223
ItemKNNCFRecommender,272,196,0.0028431110373403168
ItemKNNCFRecommender,292,200,0.002853239152619477
ItemKNNCFRecommender,304,196,0.002857657715810309
ItemKNNCFRecommender,305,190,0.0028384312025868936
ItemKNNCFRecommender,318,196,0.002854699199586882
ItemKNNCFRecommender,325,193,0.002842757552285049
ItemKNNCFRecommender,317,186,0.0028304086287238863
ItemKNNCFRecommender,340,196,0.00284020631232095
ItemKNNCFRecommender,364,190,0.0028211872794560605
ItemKNNCFRecommender,393,107,0.0027567684703625824
ItemKNNCFRecommender,307,196,0.0028520634305878286
ItemKNNCFRecommender,300,200,0.0028512258246960022
ItemKNNCFRecommender,288,196,0.002851525518547206
ItemKNNCFRecommender,314,193,0.0028384312025868945
ItemKNNCFRecommender,294,200,0.002853239152619477
ItemKNNCFRecommender,304,164,0.002850757072774886
ItemKNNCFRecommender,280,197,0.0028406135885802805
ItemKNNCFRecommender,35,193,0.0025801719474260127
ItemKNNCFRecommender,326,189,0.002826758511305372
ItemKNNCFRecommender,312,200,0.0028439102209435276
ItemKNNCFRecommender,285,196,0.002850142316157033
ItemKNNCFRecommender,298,200,0.002853377472858495
ItemKNNCFRecommender,297,197,0.00285326989045037
ItemKNNCFRecommender,301,193,0.0028516868921593928
ItemKNNCFRecommender,296,197,0.0028535388464706814
ItemKNNCFRecommender,307,159,0.0028218788806511487
ItemKNNCFRecommender,278,191,0.0028230008114787345
ItemKNNCFRecommender,318,195,0.002857926671830621
ItemKNNCFRecommender,321,187,0.0028222323657064153
ItemKNNCFRecommender,351,133,0.002809760490821681
ItemKNNCFRecommender,330,194,0.0028515255185472058
ItemKNNCFRecommender,300,196,0.0028586797486874938
ItemKNNCFRecommender,310,196,0.002851794474567517
ItemKNNCFRecommender,301,191,0.002840367685933137
ItemKNNCFRecommender,317,197,0.002841758572781035
ItemKNNCFRecommender,286,194,0.002848528580035163
ItemKNNCFRecommender,300,197,0.0028501500006147557
ItemKNNCFRecommender,370,190,0.002833566940848116
ItemKNNCFRecommender,313,200,0.0028431340907134855
ItemKNNCFRecommender,290,66,0.0026808383435997663
ItemKNNCFRecommender,305,167,0.002848659215816456
ItemKNNCFRecommender,299,196,0.002859916946380927
ItemKNNCFRecommender,295,194,0.0028568739011225444
ItemKNNCFRecommender,289,193,0.00284374884733134
ItemKNNCFRecommender,279,186,0.0028224321616072186
ItemKNNCFRecommender,310,195,0.002851794474567517
ItemKNNCFRecommender,321,190,0.0028264895552850603
ItemKNNCFRecommender,299,196,0.002859916946380927
ItemKNNCFRecommender,337,182,0.0028152702470092064
ItemKNNCFRecommender,291,193,0.002852970196599165
