recommender,factors,alpha,regularization,iterations,MAP
ImplicitALSRecommender,260,3,0.004828264104987748,28,0.013212678593186852
ImplicitALSRecommender,226,28,0.007327513658218685,38,0.012835312713129331
ImplicitALSRecommender,283,20,0.00591587556399549,19,0.013126944369280965
ImplicitALSRecommender,278,7,0.003758872525383021,34,0.013894182004041711
ImplicitALSRecommender,256,11,0.004911957015831686,40,0.01386645743433476
ImplicitALSRecommender,239,50,0.0022047266540544423,52,0.01187665953797231
ImplicitALSRecommender,224,13,0.0036172281270905196,44,0.013842638416148221
ImplicitALSRecommender,208,8,0.004582660340113115,30,0.014128857288437869
ImplicitALSRecommender,210,7,0.00444336913730023,11,0.013685624168253295
ImplicitALSRecommender,270,3,0.006709662473501817,25,0.013025392117768618
ImplicitALSRecommender,214,11,0.005805921704985371,30,0.01400848342360921
ImplicitALSRecommender,229,9,0.008156004115970937,21,0.01389238103941299
ImplicitALSRecommender,246,19,0.007442990766857979,35,0.01333766514281946
ImplicitALSRecommender,267,1,0.006324425940072924,14,0.011491995844628027
ImplicitALSRecommender,236,37,0.0048893363804681945,57,0.012382340933582458
ImplicitALSRecommender,362,16,0.004146720448145434,90,0.013365696301782205
ImplicitALSRecommender,206,13,0.002529870815528652,38,0.014058513845175426
ImplicitALSRecommender,211,7,0.002635570606219588,48,0.01414620925132112
ImplicitALSRecommender,207,5,0.001836704701991172,49,0.01405329094885244
ImplicitALSRecommender,217,6,0.002684154196215864,76,0.014138854076173591
ImplicitALSRecommender,216,7,0.0025859175509699286,77,0.014219643312081963
ImplicitALSRecommender,217,7,0.0015982039487140328,77,0.01415380574188292
ImplicitALSRecommender,220,3,0.0006977648350286694,76,0.013432780997954346
ImplicitALSRecommender,216,7,0.001420795536547681,76,0.014144106642424567
ImplicitALSRecommender,214,6,0.0009457712967652309,76,0.014185609926687753
ImplicitALSRecommender,215,6,0.0016182870808549169,76,0.01405923383542788
ImplicitALSRecommender,225,3,0.0009345930834224188,72,0.013336188569403449
ImplicitALSRecommender,216,7,0.0014344308480745884,80,0.014198770517744385
ImplicitALSRecommender,215,6,0.0013485000401226523,82,0.014140772731516626
ImplicitALSRecommender,339,4,0.00044153387702398753,81,0.013012192955805676
ImplicitALSRecommender,200,1,0.0013134726772866762,93,0.01199785624880367
ImplicitALSRecommender,223,7,0.0016205329123130186,80,0.014050645380273726
ImplicitALSRecommender,400,12,0.00010831091400291602,65,0.01339392526026491
ImplicitALSRecommender,214,15,0.0010423834010146525,72,0.013787051806068078
ImplicitALSRecommender,230,10,0.0006321045500366368,86,0.014102238418047162
ImplicitALSRecommender,210,6,0.001527197395106698,64,0.01419740866804995
ImplicitALSRecommender,210,7,0.0016551345165963117,64,0.01422955306802893
ImplicitALSRecommender,208,4,0.002436554266415242,65,0.013834237870538084
ImplicitALSRecommender,201,7,0.001546781259736004,71,0.01418880142194142
ImplicitALSRecommender,202,9,0.0019198004218765993,61,0.014210376404574525
ImplicitALSRecommender,200,2,0.0018819888986724047,61,0.013039216326214543
ImplicitALSRecommender,221,11,0.0008987519072003279,69,0.014029348305966062
ImplicitALSRecommender,203,9,0.003205552697265421,79,0.014138538585939338
ImplicitALSRecommender,230,4,0.0023335373095195655,72,0.01372220026647579
ImplicitALSRecommender,204,32,0.0004586577484465178,67,0.012657370287031249
ImplicitALSRecommender,209,9,0.00162755288090984,70,0.014140555152044789
ImplicitALSRecommender,211,6,0.002049652693325385,61,0.014122345728242633
ImplicitALSRecommender,222,8,0.002642165832224349,63,0.014236473084232742
ImplicitALSRecommender,225,12,0.0010968745955775444,62,0.013960112540015125
ImplicitALSRecommender,219,10,0.0032542792755682103,56,0.01404847650853803
ImplicitALSRecommender,233,8,0.002781344481745108,66,0.014064720794109913
ImplicitALSRecommender,200,2,0.0017950498991111958,78,0.012997478649520257
ImplicitALSRecommender,243,5,0.0022337320668871985,85,0.013877291903037327
ImplicitALSRecommender,205,8,0.001522417609214749,63,0.014263943481556527
ImplicitALSRecommender,205,14,0.0011691397803061643,63,0.013941282025720527
ImplicitALSRecommender,310,29,0.0008429739667442531,54,0.012848196384858093
ImplicitALSRecommender,212,8,0.001578757981565416,60,0.014157037786038064
ImplicitALSRecommender,212,8,0.0020000482084087967,58,0.01414509267303125
ImplicitALSRecommender,207,12,0.0014567629166379768,74,0.013919548803471396
ImplicitALSRecommender,222,24,0.000512731562601782,60,0.013196395736708598
ImplicitALSRecommender,211,10,0.00025960025985215197,68,0.014199144358837047
ImplicitALSRecommender,226,10,0.0002764429953952328,68,0.014087806965075117
ImplicitALSRecommender,204,5,1.7834354060262438e-05,71,0.014038541038653509
ImplicitALSRecommender,219,4,0.009462943042394424,64,0.013768285576617497
ImplicitALSRecommender,208,6,0.0007971011238699694,67,0.014166971277927567
ImplicitALSRecommender,200,38,0.0012153352622495945,74,0.012291245353689669
ImplicitALSRecommender,209,6,0.00032493438311571366,68,0.014296229308192486
ImplicitALSRecommender,213,2,0.001792153646843307,63,0.01288971054809503
ImplicitALSRecommender,218,9,0.00039559702846161336,74,0.014139886589667451
ImplicitALSRecommender,204,6,0.0007059252564391972,69,0.014140289111690494
ImplicitALSRecommender,228,8,0.001083054428794736,58,0.014122062874929255
ImplicitALSRecommender,210,10,0.00022895504235050047,67,0.014099672958274065
ImplicitALSRecommender,215,7,0.0020784026423037215,65,0.014238770525656443
ImplicitALSRecommender,222,11,0.002875342150182903,65,0.01401278556316715
ImplicitALSRecommender,216,14,0.002531178160089109,55,0.013870569686353463
ImplicitALSRecommender,234,7,0.002068204448930197,73,0.014084203057822615
ImplicitALSRecommender,206,4,0.002365191062068169,52,0.013865612830384781
ImplicitALSRecommender,210,9,0.001419064256454518,69,0.014194761121476066
ImplicitALSRecommender,210,8,0.001415228314705481,70,0.014172139779382559
ImplicitALSRecommender,202,7,0.0018684884993742583,63,0.01421617984248849
ImplicitALSRecommender,380,9,0.0018345507322532727,63,0.013425618677338684
ImplicitALSRecommender,293,5,0.00125047197083099,60,0.013619691654284699
ImplicitALSRecommender,222,12,0.0019468237457937198,65,0.013980322705961001
ImplicitALSRecommender,216,9,0.0021944433684140926,62,0.01417053265828333
ImplicitALSRecommender,205,11,0.003406492417103358,58,0.013989901147712177
ImplicitALSRecommender,226,7,0.003020211109603778,68,0.014125298875074818
ImplicitALSRecommender,200,5,0.0016974101722794458,70,0.01413595136821902
ImplicitALSRecommender,209,7,0.0014919909487140386,66,0.014212110117366514
ImplicitALSRecommender,316,10,0.002607889755701818,66,0.01376341773043271
ImplicitALSRecommender,212,8,0.0013778196684627814,64,0.014223787212023923
ImplicitALSRecommender,215,3,0.002265468788269124,62,0.013394818325097315
ImplicitALSRecommender,207,6,0.002038000426248656,57,0.014199375784275273
ImplicitALSRecommender,206,7,0.0019919923131888643,57,0.014171522644880431
ImplicitALSRecommender,221,8,0.0006198691950721606,55,0.014138389247301774
ImplicitALSRecommender,214,4,0.002474303482794801,59,0.013757489678821342
ImplicitALSRecommender,299,43,0.0021298811012101246,61,0.012303797711222576
ImplicitALSRecommender,210,6,0.0017528888167602217,64,0.014168683232772252
ImplicitALSRecommender,205,6,0.0010740164401233081,66,0.014147212094887035
ImplicitALSRecommender,212,7,0.0012808996934069977,64,0.014224383577576468
ImplicitALSRecommender,218,8,0.00130029056990781,60,0.014171865827047488
ImplicitALSRecommender,213,7,0.002768834263360681,63,0.014209965970570816
ImplicitALSRecommender,202,5,0.0027665097897112073,63,0.014097043213656934
ImplicitALSRecommender,208,10,0.002354767192606455,67,0.014125481839630718
ImplicitALSRecommender,213,8,0.0019424883577574173,51,0.014175444020362485
ImplicitALSRecommender,204,3,0.0026842308439619465,57,0.013516240527381373
ImplicitALSRecommender,352,11,0.00297315145589587,62,0.013550365889552196
ImplicitALSRecommender,218,7,0.0016760988424215015,65,0.014155477147826102
ImplicitALSRecommender,213,7,0.001007278406540218,84,0.014150986109726761
ImplicitALSRecommender,224,9,0.0014542875547551317,59,0.014146408039838599
ImplicitALSRecommender,208,6,0.002139321308136542,89,0.01416957827559983
ImplicitALSRecommender,229,5,0.0012292119190067579,68,0.013924714337933604
ImplicitALSRecommender,219,8,0.0018066296860428373,64,0.014100674812842336
ImplicitALSRecommender,203,10,0.0007882258696150703,54,0.014134412487954178
ImplicitALSRecommender,213,4,0.0024229884539187997,61,0.013803489935169506
ImplicitALSRecommender,200,6,0.0015774790452547612,81,0.014211250678452551
ImplicitALSRecommender,207,6,0.0019231187276941145,66,0.01422238382443015
ImplicitALSRecommender,200,5,0.0020080656214610617,66,0.014068435469093659
ImplicitALSRecommender,207,6,0.0016456642501317617,63,0.014209241035330328
ImplicitALSRecommender,208,6,0.001699169386518601,63,0.014165942720424016
ImplicitALSRecommender,204,2,0.0015794446731497102,59,0.012954193191582718
ImplicitALSRecommender,200,7,0.0022255414092764167,61,0.01417801343612601
ImplicitALSRecommender,207,4,0.001922221732649012,64,0.013839155166602831
ImplicitALSRecommender,211,6,0.001315002377486092,71,0.01412248517690419
ImplicitALSRecommender,206,8,0.0015603835520690227,66,0.014285882415306395
ImplicitALSRecommender,216,9,0.0014878346507749356,67,0.014100270312824096
ImplicitALSRecommender,205,7,0.001800525559007881,69,0.014256345012999544
ImplicitALSRecommender,203,7,0.0017604360950595425,65,0.014136751467277022
ImplicitALSRecommender,211,8,0.0011927814595966153,70,0.014154611774926535
ImplicitALSRecommender,206,9,0.0014977015364221263,82,0.014118733909009237
ImplicitALSRecommender,200,5,0.0018660124582254272,67,0.014074332861779547
ImplicitALSRecommender,214,8,0.0009569863768538574,63,0.014098208252829156
ImplicitALSRecommender,208,7,0.0023551916329524842,72,0.014238096029293542
ImplicitALSRecommender,221,7,0.002595371481299707,78,0.014185145097816008
ImplicitALSRecommender,210,8,0.0023499104710474087,71,0.014259415850546105
ImplicitALSRecommender,203,9,0.002295679786602039,73,0.014243126071084572
ImplicitALSRecommender,209,8,0.002311299341973572,73,0.014294604385136446
ImplicitALSRecommender,209,8,0.00223922536062894,74,0.014222057455222353
ImplicitALSRecommender,210,8,0.002293865323365223,73,0.01419876458375883
ImplicitALSRecommender,217,9,0.0024083290168021403,76,0.014143850492046346
ImplicitALSRecommender,205,8,0.002142198522299593,72,0.014188929991629325
ImplicitALSRecommender,209,10,0.0025901361464330495,75,0.014124226801676906
ImplicitALSRecommender,216,11,0.002353891358428143,73,0.014052452278888048
ImplicitALSRecommender,220,21,0.00306052061164079,70,0.013325596405112737
ImplicitALSRecommender,211,8,0.0022444025240671048,69,0.014226019379605945
ImplicitALSRecommender,212,9,0.002230194807020712,74,0.014108547233734354
ImplicitALSRecommender,287,8,0.002544656989103048,69,0.01392002846730715
ImplicitALSRecommender,205,7,0.002022786648670357,71,0.014209040268817714
ImplicitALSRecommender,210,7,0.0022276461562776187,68,0.01413397040602723
ImplicitALSRecommender,215,5,0.0018529883210411417,78,0.014019562174718926
ImplicitALSRecommender,207,9,0.0021333743018161645,72,0.01418841670187518
ImplicitALSRecommender,204,7,0.002756446953563069,75,0.014226382341724986
ImplicitALSRecommender,203,10,0.0028405537167001146,75,0.014273497198367737
ImplicitALSRecommender,205,10,0.0028343402479265025,75,0.014117424476187499
ImplicitALSRecommender,224,12,0.00333568305028725,77,0.013914945019645679
ImplicitALSRecommender,213,11,0.0027532475682816313,74,0.014114449571408196
ImplicitALSRecommender,217,8,0.0030543481401975403,73,0.014131134949909445
ImplicitALSRecommender,204,6,0.002455893107431137,71,0.014254081197494295
ImplicitALSRecommender,204,8,0.0025543951616734655,71,0.01425832103020339
ImplicitALSRecommender,203,6,0.0024434949774693225,70,0.014227363427343683
ImplicitALSRecommender,203,5,0.0024575253033227917,70,0.01401398521725537
ImplicitALSRecommender,203,6,0.0028599088622389347,69,0.014220438466151984
ImplicitALSRecommender,200,9,0.002635111567328199,71,0.014199811932216668
ImplicitALSRecommender,208,6,0.0024968472938218375,69,0.014146587048404142
ImplicitALSRecommender,205,4,0.003176685953599917,72,0.01390566624416723
ImplicitALSRecommender,211,10,0.002426221481443159,67,0.014071712018140801
ImplicitALSRecommender,205,50,0.002827292195888869,71,0.011774259715517134
ImplicitALSRecommender,209,8,0.0023426334866187798,75,0.014273264783931894
ImplicitALSRecommender,208,8,0.0023456828576172845,76,0.014186373432834607
ImplicitALSRecommender,200,7,0.002073912969557343,68,0.01433109345157018
ImplicitALSRecommender,203,7,0.0026849580908004803,72,0.014235330792005304
ImplicitALSRecommender,200,7,0.0035393092993242356,72,0.014222833818337955
ImplicitALSRecommender,203,34,0.0025877596388226305,69,0.012458801326997834
ImplicitALSRecommender,200,5,0.0028868813470593795,75,0.01407308474680893
ImplicitALSRecommender,204,9,0.0026974891254902544,73,0.014230048555826299
ImplicitALSRecommender,203,8,0.0026478132731581503,79,0.014179743192927564
ImplicitALSRecommender,206,9,0.0030256240450632892,73,0.014145031355180101
ImplicitALSRecommender,210,7,0.0024054076240562746,71,0.014188256484264082
ImplicitALSRecommender,205,6,0.0021130970406968604,75,0.014205046696510858
ImplicitALSRecommender,200,9,0.0026964990778063705,68,0.014177149052224043
ImplicitALSRecommender,212,7,0.0023546368952367643,70,0.014192867191072956
ImplicitALSRecommender,207,10,0.0021359988523947738,73,0.014116666904026317
ImplicitALSRecommender,204,8,0.0025128484909804566,72,0.014246499541896485
ImplicitALSRecommender,204,8,0.002554433677494639,72,0.014141830958948137
ImplicitALSRecommender,200,9,0.0027821164469184483,76,0.014226264651010564
ImplicitALSRecommender,200,10,0.002886995888101271,77,0.014222349209514233
ImplicitALSRecommender,203,9,0.003182833263464431,74,0.014287445031513597
ImplicitALSRecommender,203,9,0.0031687457459992695,76,0.014209430922869462
ImplicitALSRecommender,204,9,0.002649611045369973,74,0.014180196153828092
ImplicitALSRecommender,329,11,0.0029286870007363104,78,0.013654673488376796
ImplicitALSRecommender,207,7,0.002725947861316008,75,0.014220467147082293
ImplicitALSRecommender,200,6,0.0024371232607240155,73,0.014174198872384745
ImplicitALSRecommender,208,25,0.0027549252955320273,70,0.013215065044394457
ImplicitALSRecommender,206,8,0.003143894743519105,72,0.0142333468628207
ImplicitALSRecommender,207,8,0.0031766456033862226,72,0.014167407425868911
ImplicitALSRecommender,209,6,0.004205609764785055,71,0.014196839005432659
ImplicitALSRecommender,204,7,0.002490592585551117,74,0.014236772750505378
ImplicitALSRecommender,204,7,0.0024914517325134557,73,0.014292380129535154
ImplicitALSRecommender,205,8,0.002434040991765293,73,0.014092242619308994
ImplicitALSRecommender,254,18,0.002268079664576785,68,0.013659595729429534
ImplicitALSRecommender,336,7,0.0033589432704589917,71,0.013607863242994647
ImplicitALSRecommender,213,8,0.0020440263340667877,74,0.0141949173830967
ImplicitALSRecommender,204,6,0.0025119482018459635,70,0.014205682621967402
ImplicitALSRecommender,209,10,0.0022976629652144043,73,0.014118808083829237
ImplicitALSRecommender,209,7,0.002560834075733654,67,0.014176127417703738
ImplicitALSRecommender,203,5,0.0029896952135434994,72,0.014066030226931727
ImplicitALSRecommender,214,8,0.002032435476930007,69,0.014231868311409416
ImplicitALSRecommender,214,9,0.00514023070721779,69,0.014190103931779904
ImplicitALSRecommender,206,8,0.0020318180904950866,71,0.014237451202858627
ImplicitALSRecommender,208,9,0.0020344926919097033,74,0.014231549854182388
ImplicitALSRecommender,208,9,0.0020782630309810223,74,0.014078426322843838
ImplicitALSRecommender,212,8,0.0020115647653441604,77,0.014233417081650206
ImplicitALSRecommender,214,8,0.0019677713619710878,78,0.01418670079104005
ImplicitALSRecommender,211,8,0.00215097522602668,76,0.01424813929991649
ImplicitALSRecommender,217,8,0.002223596290526505,79,0.014197613390552966
ImplicitALSRecommender,212,7,0.0018320080410780125,77,0.014209418065900635
