recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,377,5575,rp3beta,bm25plus,0.004687080047253733
ItemKNNCFRecommender,296,2251,rp3beta,bm25plus,0.004751176896842673
ItemKNNCFRecommender,252,5687,rp3beta,tfidf,0.004814940554261724
ItemKNNCFRecommender,248,2404,rp3beta,bm25plus,0.004804860491972929
ItemKNNCFRecommender,360,1771,rp3beta,tfidf,0.004724869082569608
ItemKNNCFRecommender,388,920,rp3beta,bm25plus,0.004661259947000295
ItemKNNCFRecommender,55,5122,rp3beta,tfidf,0.004990947978020287
ItemKNNCFRecommender,344,3461,rp3beta,bm25plus,0.0047133465871542725
ItemKNNCFRecommender,99,5004,rp3beta,tfidf,0.004977920155840825
ItemKNNCFRecommender,458,4663,rp3beta,tfidf,0.004665126646073596
ItemKNNCFRecommender,123,2014,rp3beta,bm25plus,0.004933011276821416
ItemKNNCFRecommender,396,326,rp3beta,tfidf,0.004696785860123732
ItemKNNCFRecommender,174,3255,rp3beta,bm25plus,0.00487420072608385
ItemKNNCFRecommender,29,4560,rp3beta,tfidf,0.004943962171871418
ItemKNNCFRecommender,365,4348,rp3beta,tfidf,0.0047247556702621095
ItemKNNCFRecommender,107,1888,rp3beta,tfidf,0.004965337844504995
ItemKNNCFRecommender,308,5174,rp3beta,tfidf,0.004767352518241879
ItemKNNCFRecommender,219,2576,rp3beta,bm25plus,0.004835931668663177
ItemKNNCFRecommender,206,359,rp3beta,tfidf,0.0048261244351409036
ItemKNNCFRecommender,433,373,rp3beta,bm25plus,0.004633627963989657
ItemKNNCFRecommender,73,1976,rp3beta,tfidf,0.004991318146526712
ItemKNNCFRecommender,231,4885,rp3beta,bm25plus,0.004825678038485714
