recommender,alpha,TopK,MAP
P3alphaRecommender,0.6979845554581589,90,0.004701770677402291
P3alphaRecommender,0.6903369594216893,86,0.0047037366938162154
P3alphaRecommender,0.6904992355540527,82,0.004698462433337872
P3alphaRecommender,0.6234377853724483,84,0.0046603851004031445
P3alphaRecommender,0.6890202261208623,87,0.004700573356036532
P3alphaRecommender,0.6846857414093187,86,0.004688529719376411
P3alphaRecommender,0.6926558425478878,92,0.004682018583059139
P3alphaRecommender,0.6959842964021311,82,0.004698861707443333
P3alphaRecommender,0.6998254405210307,89,0.004708857278416731
P3alphaRecommender,0.6997596363065347,86,0.004697499432744821
P3alphaRecommender,0.6941522864205704,88,0.004704578488674131
P3alphaRecommender,0.6950884641373124,88,0.004707068693893796
P3alphaRecommender,0.6952678467170792,88,0.004707807606838227
P3alphaRecommender,0.6948198349038983,88,0.004706844526372107
P3alphaRecommender,0.6952083133453456,88,0.004705855224648215
P3alphaRecommender,0.6949257685701485,88,0.004706779990524895
P3alphaRecommender,0.6949445190134339,88,0.004706779990524895
P3alphaRecommender,0.6952483428431786,89,0.004698349627319277
P3alphaRecommender,0.6934207594574212,89,0.00469559838031701
P3alphaRecommender,0.6954559663218832,88,0.004708263831161985
P3alphaRecommender,0.6420917041564941,88,0.004673535101082457
P3alphaRecommender,0.6918926121048176,93,0.004676089607726287
P3alphaRecommender,0.6954113395127329,85,0.004696021481851712
P3alphaRecommender,0.6960347829645881,87,0.004696561850774615
P3alphaRecommender,0.6861578394620549,90,0.004677159032510556
P3alphaRecommender,0.6998339174653626,88,0.004705443959015705
P3alphaRecommender,0.6915102687216592,88,0.004699762965874008
P3alphaRecommender,0.6932807821332214,85,0.0046956915217357875
P3alphaRecommender,0.6993270795204288,90,0.00470546268607437
P3alphaRecommender,0.6958270365353926,89,0.004698317939983645
P3alphaRecommender,0.6992746785410368,87,0.004700966179430718
P3alphaRecommender,0.6999684141862436,90,0.00470617302026533
P3alphaRecommender,0.699643077087858,90,0.004706363762845354
P3alphaRecommender,0.6957311947912856,93,0.0046844582024110504
P3alphaRecommender,0.6967720586800746,90,0.004702547025245147
P3alphaRecommender,0.6945433962860629,92,0.004686499853179906
P3alphaRecommender,0.6999920453205223,95,0.004688878917967205
P3alphaRecommender,0.6913614008633495,90,0.004691362357100689
P3alphaRecommender,0.6998387776641499,86,0.0046953400997436015
P3alphaRecommender,0.6976599116351099,88,0.0047090563537771695
P3alphaRecommender,0.6970980246201963,89,0.004703367405027897
P3alphaRecommender,0.6937884556646716,87,0.004705148004701524
P3alphaRecommender,0.6970225647247402,92,0.004695326367333116
P3alphaRecommender,0.6976916604754526,83,0.004699340710980319
P3alphaRecommender,0.6947214400936333,89,0.0047004124393034965
P3alphaRecommender,0.6921371019249725,86,0.004701785322023352
P3alphaRecommender,0.68962213735448,90,0.004685531584001781
