recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,200,1997,jaccard,bm25,0.01746854097961188
ItemKNNCFRecommender,195,1866,jaccard,bm25,0.01746706791175222
ItemKNNCFRecommender,196,1930,rp3beta,bm25,0.014635881614234382
ItemKNNCFRecommender,193,1817,jaccard,bm25,0.017455379635573937
ItemKNNCFRecommender,73,1765,jaccard,bm25,0.017432825222293388
ItemKNNCFRecommender,200,1898,jaccard,bm25,0.017468613656750117
ItemKNNCFRecommender,190,1952,jaccard,bm25,0.017464528926027272
ItemKNNCFRecommender,200,1843,jaccard,bm25,0.0174591818148494
ItemKNNCFRecommender,185,1916,jaccard,bm25,0.017469119511174632
ItemKNNCFRecommender,193,1888,jaccard,bm25,0.017465982519575426
ItemKNNCFRecommender,187,1964,jaccard,bm25,0.01746649538963339
ItemKNNCFRecommender,197,1925,jaccard,bm25,0.017466805437119006
ItemKNNCFRecommender,178,2000,jaccard,bm25,0.01746658545840118
ItemKNNCFRecommender,185,1864,jaccard,bm25,0.01746508602109607
ItemKNNCFRecommender,194,1795,jaccard,bm25,0.017456463986159187
ItemKNNCFRecommender,190,1926,jaccard,bm25,0.01746812412786711
ItemKNNCFRecommender,197,1890,jaccard,tfidf,0.016545130862490296
ItemKNNCFRecommender,182,1960,jaccard,bm25,0.017464805826128162
ItemKNNCFRecommender,184,1920,jaccard,bm25,0.017472188402299294
ItemKNNCFRecommender,190,1836,jaccard,bm25,0.017460958899608577
ItemKNNCFRecommender,186,1911,jaccard,bm25,0.017469263706124952
ItemKNNCFRecommender,186,1119,jaccard,bm25,0.01740997252122017
ItemKNNCFRecommender,176,1366,jaccard,bm25,0.017453916719713438
ItemKNNCFRecommender,179,1940,cosine,bm25,0.017281914683407094
ItemKNNCFRecommender,183,1878,jaccard,bm25,0.01746673083526348
ItemKNNCFRecommender,193,1973,jaccard,bm25,0.01746850368076749
ItemKNNCFRecommender,187,1906,dice,bm25plus,0.017086914998043268
ItemKNNCFRecommender,170,1846,jaccard,bm25,0.0174567229363776
ItemKNNCFRecommender,200,1915,jaccard,bm25,0.017469298877994952
ItemKNNCFRecommender,200,1934,jaccard,bm25,0.017467731650163177
ItemKNNCFRecommender,194,1880,jaccard,bm25,0.017465597174675242
ItemKNNCFRecommender,191,1965,jaccard,bm25,0.017465170278280748
ItemKNNCFRecommender,196,1914,jaccard,bm25,0.017467807821326137
ItemKNNCFRecommender,182,1813,jaccard,bm25,0.017455833790911205
ItemKNNCFRecommender,189,1860,rp3beta,bm25,0.014691749716470614
ItemKNNCFRecommender,185,1206,jaccard,bm25,0.017415789429221874
ItemKNNCFRecommender,200,1995,asym,bm25,0.017282003283544952
ItemKNNCFRecommender,193,1901,jaccard,bm25,0.01746861192072233
ItemKNNCFRecommender,196,1927,jaccard,bm25,0.017468264861729598
ItemKNNCFRecommender,197,1940,jaccard,bm25,0.017467502669204577
ItemKNNCFRecommender,190,1898,jaccard,bm25,0.017468511556306906
ItemKNNCFRecommender,200,1858,jaccard,bm25,0.01746459298090019
ItemKNNCFRecommender,188,1963,jaccard,bm25,0.01746519646013239
ItemKNNCFRecommender,180,1895,jaccard,bm25,0.017467598338226035
ItemKNNCFRecommender,196,2000,jaccard,bm25,0.017469395782131112
ItemKNNCFRecommender,194,1996,jaccard,bm25,0.017468547859450626
ItemKNNCFRecommender,184,1954,jaccard,bm25,0.017464717683664862
