recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,122,1360,rp3beta,bm25plus,0.03990097845479993
ItemKNNCFRecommender,142,1124,rp3beta,tfidf,0.03932001935701889
ItemKNNCFRecommender,42,418,rp3beta,bm25plus,0.042853986320242794
ItemKNNCFRecommender,118,364,rp3beta,tfidf,0.03995199392599219
ItemKNNCFRecommender,175,1729,rp3beta,tfidf,0.03855901964085374
ItemKNNCFRecommender,188,1889,rp3beta,tfidf,0.038291618624098626
ItemKNNCFRecommender,73,556,rp3beta,tfidf,0.041369136549779424
ItemKNNCFRecommender,39,1236,rp3beta,tfidf,0.04286823872317979
ItemKNNCFRecommender,171,1971,rp3beta,bm25plus,0.03882954626361576
ItemKNNCFRecommender,200,831,rp3beta,tfidf,0.03790524482524926
ItemKNNCFRecommender,54,263,rp3beta,tfidf,0.042576943595952245
ItemKNNCFRecommender,137,445,rp3beta,tfidf,0.039434919148086556
ItemKNNCFRecommender,178,1194,rp3beta,bm25plus,0.0386127656866442
ItemKNNCFRecommender,182,1741,rp3beta,tfidf,0.03838932221338256
ItemKNNCFRecommender,166,1913,rp3beta,bm25plus,0.03893301431824123
ItemKNNCFRecommender,141,1134,rp3beta,tfidf,0.039341560258300774
ItemKNNCFRecommender,53,1744,rp3beta,tfidf,0.04217696158572117
ItemKNNCFRecommender,12,785,rp3beta,tfidf,0.04424352018973568
ItemKNNCFRecommender,25,1411,rp3beta,bm25plus,0.043174595436221264
ItemKNNCFRecommender,82,849,rp3beta,tfidf,0.0410185553602608
ItemKNNCFRecommender,86,107,rp3beta,tfidf,0.041473423609422744
ItemKNNCFRecommender,151,328,rp3beta,bm25plus,0.03919140266547689
ItemKNNCFRecommender,126,1334,rp3beta,bm25plus,0.0398074070383698
ItemKNNCFRecommender,176,909,rp3beta,bm25plus,0.03855691588198778
ItemKNNCFRecommender,86,382,rp3beta,bm25plus,0.041108613137952464
ItemKNNCFRecommender,124,1015,rp3beta,tfidf,0.03974273607307765
ItemKNNCFRecommender,171,1531,rp3beta,tfidf,0.03861364361681077
ItemKNNCFRecommender,165,1228,rp3beta,tfidf,0.03871029802744485
ItemKNNCFRecommender,16,145,rp3beta,bm25plus,0.043938436508437234
ItemKNNCFRecommender,34,458,rp3beta,tfidf,0.04334356951103358
ItemKNNCFRecommender,170,688,rp3beta,bm25plus,0.038644105450619116
ItemKNNCFRecommender,157,500,rp3beta,bm25plus,0.03899021877524072
ItemKNNCFRecommender,198,649,rp3beta,bm25plus,0.03806281228008773
ItemKNNCFRecommender,136,634,rp3beta,bm25plus,0.03948310358514486
ItemKNNCFRecommender,55,432,rp3beta,bm25plus,0.04228736046192954
ItemKNNCFRecommender,36,993,rp3beta,bm25plus,0.042764868732876514
ItemKNNCFRecommender,175,612,rp3beta,bm25plus,0.038536114830957785
ItemKNNCFRecommender,90,1118,rp3beta,tfidf,0.04078883506145703
ItemKNNCFRecommender,199,1952,rp3beta,bm25plus,0.03827225743905818
ItemKNNCFRecommender,197,313,rp3beta,bm25plus,0.0381332248287596
ItemKNNCFRecommender,192,366,rp3beta,bm25plus,0.03835558135450812
ItemKNNCFRecommender,192,585,rp3beta,bm25plus,0.038183167856812084
ItemKNNCFRecommender,128,215,rp3beta,bm25plus,0.039815724045274434
ItemKNNCFRecommender,189,876,rp3beta,bm25plus,0.03829419895982567
ItemKNNCFRecommender,11,339,rp3beta,bm25plus,0.0440819416776356
ItemKNNCFRecommender,163,355,rp3beta,bm25plus,0.038914119406252855
ItemKNNCFRecommender,59,1750,rp3beta,bm25plus,0.041835554885909836
ItemKNNCFRecommender,12,1605,rp3beta,tfidf,0.04392699072122284
ItemKNNCFRecommender,185,1919,rp3beta,bm25plus,0.03857105942199692
ItemKNNCFRecommender,162,1938,rp3beta,tfidf,0.03889464270908871
ItemKNNCFRecommender,199,1598,rp3beta,tfidf,0.037999031744345935
ItemKNNCFRecommender,178,189,rp3beta,tfidf,0.03839034367392125
ItemKNNCFRecommender,190,758,rp3beta,bm25plus,0.0382315484302106
ItemKNNCFRecommender,137,1991,rp3beta,tfidf,0.039499781506372324
ItemKNNCFRecommender,59,1286,rp3beta,tfidf,0.04182455431369697
ItemKNNCFRecommender,103,1261,rp3beta,bm25plus,0.04037134328516966
ItemKNNCFRecommender,44,1367,rp3beta,bm25plus,0.04237699637150019
ItemKNNCFRecommender,82,1915,rp3beta,tfidf,0.041098921153568814
ItemKNNCFRecommender,142,281,rp3beta,tfidf,0.03930919080739904
ItemKNNCFRecommender,152,182,rp3beta,tfidf,0.03901158888707285
ItemKNNCFRecommender,193,376,rp3beta,tfidf,0.0380084252410379
ItemKNNCFRecommender,141,1491,rp3beta,tfidf,0.039354429019161
ItemKNNCFRecommender,108,1742,rp3beta,tfidf,0.04022327711615658
ItemKNNCFRecommender,187,406,rp3beta,tfidf,0.0381237186329955
